driverId,q1_timing,q2_timing,q3_timing,race_id,position,qualifying_pos,prev_year_pos,season,round
albers,1:49.230,0,0,2005_1,20,17,0.0,2005,1
michael_schumacher,1:57.931,0,0,2005_1,18,19,1.0,2005,1
sato,0,0,0,2005_1,14,20,9.0,2005,1
massa,0,0,0,2005_1,10,18,15.0,2005,1
alonso,1:32.582,1:35.090,0,2005_2,1,1,7.0,2005,2
trulli,1:32.672,1:35.253,0,2005_2,2,2,5.0,2005,2
fisichella,1:32.765,1:35.683,0,2005_2,15,3,11.0,2005,2
webber,1:33.204,1:35.700,0,2005_2,16,4,20.0,2005,2
ralf_schumacher,1:33.106,1:35.901,0,2005_2,5,5,19.0,2005,2
raikkonen,1:32.839,1:36.644,0,2005_2,9,6,17.0,2005,2
klien,1:33.724,1:35.865,0,2005_2,8,7,10.0,2005,2
coulthard,1:33.809,1:35.891,0,2005_2,6,8,6.0,2005,2
button,1:33.616,1:36.216,0,2005_2,18,9,3.0,2005,2
heidfeld,1:33.464,1:36.453,0,2005_2,3,10,18.0,2005,2
montoya,1:33.333,1:36.757,0,2005_2,4,11,2.0,2005,2
barrichello,1:34.162,1:37.340,0,2005_2,14,12,4.0,2005,2
michael_schumacher,1:34.072,1:37.561,0,2005_2,7,13,1.0,2005,2
massa,1:34.151,1:37.733,0,2005_2,10,14,8.0,2005,2
davidson,1:34.866,1:37.024,0,2005_2,19,15,0.0,2005,2
villeneuve,1:34.887,1:38.108,0,2005_2,17,16,0.0,2005,2
karthikeyan,1:37.806,1:39.850,0,2005_2,11,17,0.0,2005,2
monteiro,1:37.856,1:40.106,0,2005_2,12,18,0.0,2005,2
friesacher,1:39.268,1:41.918,0,2005_2,20,20,0.0,2005,2
albers,1:40.432,1:42.569,0,2005_2,13,19,0.0,2005,2
alonso,1:29.848,1:32.054,0,2005_3,1,1,6.0,2005,3
michael_schumacher,1:30.237,1:32.120,0,2005_3,17,2,1.0,2005,3
trulli,1:29.993,1:32.667,0,2005_3,2,3,4.0,2005,3
heidfeld,1:30.390,1:32.827,0,2005_3,16,4,15.0,2005,3
webber,1:30.592,1:32.670,0,2005_3,6,5,8.0,2005,3
ralf_schumacher,1:30.952,1:32.319,0,2005_3,4,6,7.0,2005,3
klien,1:30.646,1:32.723,0,2005_3,20,7,14.0,2005,3
rosa,1:30.725,1:32.648,0,2005_3,5,8,0.0,2005,3
raikkonen,1:30.594,1:32.930,0,2005_3,3,9,20.0,2005,3
fisichella,1:30.445,1:33.320,0,2005_3,18,10,11.0,2005,3
button,1:30.957,1:33.391,0,2005_3,14,11,3.0,2005,3
massa,1:30.933,1:34.269,0,2005_3,7,12,12.0,2005,3
sato,1:31.113,1:34.450,0,2005_3,15,13,5.0,2005,3
coulthard,1:31.211,1:34.633,0,2005_3,8,14,18.0,2005,3
barrichello,1:31.826,1:35.867,0,2005_3,9,20,2.0,2005,3
villeneuve,1:32.318,1:35.665,0,2005_3,11,15,0.0,2005,3
monteiro,1:33.424,1:36.004,0,2005_3,10,16,0.0,2005,3
karthikeyan,1:33.190,1:36.953,0,2005_3,19,17,0.0,2005,3
albers,1:34.005,1:36.417,0,2005_3,13,18,0.0,2005,3
friesacher,1:34.848,1:36.413,0,2005_3,12,19,0.0,2005,3
raikkonen,1:19.886,1:22.994,0,2005_4,16,1,8.0,2005,4
alonso,1:19.889,1:23.552,0,2005_4,1,2,4.0,2005,4
button,1:20.464,1:23.641,0,2005_4,19,3,2.0,2005,4
webber,1:20.442,1:24.069,0,2005_4,7,4,13.0,2005,4
trulli,1:20.492,1:24.026,0,2005_4,5,5,5.0,2005,4
sato,1:20.851,1:23.807,0,2005_4,20,6,16.0,2005,4
wurz,1:20.632,1:24.057,0,2005_4,3,7,0.0,2005,4
massa,1:20.593,1:24.337,0,2005_4,10,18,10.0,2005,4
heidfeld,1:20.807,1:24.389,0,2005_4,6,8,17.0,2005,4
barrichello,1:20.892,1:24.351,0,2005_4,15,9,6.0,2005,4
ralf_schumacher,1:20.994,1:24.422,0,2005_4,9,10,7.0,2005,4
villeneuve,1:20.999,1:25.260,0,2005_4,4,11,0.0,2005,4
fisichella,1:21.708,1:25.002,0,2005_4,18,12,9.0,2005,4
michael_schumacher,1:20.260,1:26.984,0,2005_4,2,13,1.0,2005,4
coulthard,1:21.632,1:26.438,0,2005_4,11,14,12.0,2005,4
liuzzi,1:21.804,1:26.351,0,2005_4,8,15,0.0,2005,4
karthikeyan,1:23.123,1:28.976,0,2005_4,12,16,0.0,2005,4
monteiro,1:25.100,1:29.152,0,2005_4,13,17,0.0,2005,4
friesacher,1:26.484,1:30.564,0,2005_4,17,19,0.0,2005,4
albers,1:25.921,0,0,2005_4,14,20,0.0,2005,4
raikkonen,1:14.819,1:16.602,0,2005_5,1,1,11.0,2005,5
webber,1:15.042,1:16.626,0,2005_5,6,2,12.0,2005,5
alonso,1:14.811,1:16.880,0,2005_5,2,3,4.0,2005,5
ralf_schumacher,1:14.870,1:17.047,0,2005_5,4,4,6.0,2005,5
trulli,1:14.795,1:17.200,0,2005_5,3,5,3.0,2005,5
fisichella,1:15.601,1:17.229,0,2005_5,5,6,7.0,2005,5
montoya,1:15.902,1:17.570,0,2005_5,7,7,15.0,2005,5
michael_schumacher,1:15.398,1:18.153,0,2005_5,15,8,1.0,2005,5
coulthard,1:15.795,1:18.373,0,2005_5,8,9,10.0,2005,5
massa,1:15.863,1:18.361,0,2005_5,11,10,9.0,2005,5
liuzzi,1:16.288,1:19.014,0,2005_5,18,11,0.0,2005,5
villeneuve,1:16.794,1:19.686,0,2005_5,14,12,0.0,2005,5
karthikeyan,1:18.557,1:20.711,0,2005_5,13,13,0.0,2005,5
monteiro,1:19.040,1:20.903,0,2005_5,12,18,0.0,2005,5
albers,1:19.563,1:21.578,0,2005_5,16,14,0.0,2005,5
friesacher,1:20.306,1:22.453,0,2005_5,17,15,0.0,2005,5
heidfeld,1:15.038,0,0,2005_5,10,17,18.0,2005,5
barrichello,1:15.746,0,0,2005_5,9,16,2.0,2005,5
raikkonen,1:13.644,1:16.681,0,2005_6,1,1,13.0,2005,6
alonso,1:14.125,1:16.281,0,2005_6,4,2,12.0,2005,6
webber,1:14.584,1:17.072,0,2005_6,3,3,16.0,2005,6
fisichella,1:14.783,1:17.317,0,2005_6,12,4,19.0,2005,6
trulli,1:15.189,1:17.401,0,2005_6,10,5,1.0,2005,6
heidfeld,1:15.128,1:17.755,0,2005_6,2,6,7.0,2005,6
coulthard,1:15.329,1:18.538,0,2005_6,17,7,18.0,2005,6
michael_schumacher,1:16.186,1:18.550,0,2005_6,7,8,11.0,2005,6
villeneuve,1:15.921,1:19.015,0,2005_6,11,9,0.0,2005,6
barrichello,1:16.142,1:18.841,0,2005_6,8,10,3.0,2005,6
massa,1:16.218,1:18.902,0,2005_6,9,11,5.0,2005,6
liuzzi,1:16.817,1:20.335,0,2005_6,15,12,0.0,2005,6
friesacher,1:18.574,1:22.236,0,2005_6,16,13,0.0,2005,6
albers,1:19.229,1:22.977,0,2005_6,14,14,0.0,2005,6
monteiro,1:19.408,1:23.670,0,2005_6,13,15,0.0,2005,6
montoya,1:14.858,0,0,2005_6,5,16,4.0,2005,6
karthikeyan,1:19.474,1:23.948,0,2005_6,18,17,0.0,2005,6
ralf_schumacher,0,0,0,2005_6,6,18,10.0,2005,6
heidfeld,1:30.081,0,0,2005_7,2,1,10.0,2005,7
raikkonen,1:30.197,0,0,2005_7,11,2,18.0,2005,7
webber,1:30.368,0,0,2005_7,20,3,7.0,2005,7
trulli,1:30.700,0,0,2005_7,8,4,4.0,2005,7
montoya,1:30.890,0,0,2005_7,7,5,8.0,2005,7
alonso,1:31.056,0,0,2005_7,1,6,5.0,2005,7
barrichello,1:31.249,0,0,2005_7,3,7,2.0,2005,7
ralf_schumacher,1:31.392,0,0,2005_7,19,8,19.0,2005,7
fisichella,1:31.566,0,0,2005_7,6,9,6.0,2005,7
michael_schumacher,1:31.585,0,0,2005_7,5,10,1.0,2005,7
massa,1:32.205,0,0,2005_7,14,11,9.0,2005,7
coulthard,1:32.553,0,0,2005_7,4,12,17.0,2005,7
button,1:32.594,0,0,2005_7,10,13,3.0,2005,7
liuzzi,1:32.642,0,0,2005_7,9,14,0.0,2005,7
villeneuve,1:32.891,0,0,2005_7,13,15,0.0,2005,7
sato,1:32.926,0,0,2005_7,12,16,16.0,2005,7
monteiro,1:35.047,0,0,2005_7,15,17,0.0,2005,7
friesacher,1:35.954,0,0,2005_7,18,18,0.0,2005,7
karthikeyan,1:36.192,0,0,2005_7,16,19,0.0,2005,7
albers,1:36.239,0,0,2005_7,17,20,0.0,2005,7
button,1:15.217,0,0,2005_8,13,1,3.0,2005,8
michael_schumacher,1:15.475,0,0,2005_8,2,2,1.0,2005,8
alonso,1:15.561,0,0,2005_8,17,3,13.0,2005,8
fisichella,1:15.577,0,0,2005_8,18,4,4.0,2005,8
montoya,1:15.669,0,0,2005_8,20,5,18.0,2005,8
sato,1:15.729,0,0,2005_8,15,6,12.0,2005,8
raikkonen,1:15.923,0,0,2005_8,1,7,5.0,2005,8
villeneuve,1:16.116,0,0,2005_8,9,8,0.0,2005,8
trulli,1:16.201,0,0,2005_8,12,9,16.0,2005,8
ralf_schumacher,1:16.362,0,0,2005_8,6,10,17.0,2005,8
massa,1:16.661,0,0,2005_8,4,11,11.0,2005,8
coulthard,1:16.890,0,0,2005_8,7,12,6.0,2005,8
heidfeld,1:17.081,0,0,2005_8,14,13,8.0,2005,8
webber,1:17.749,0,0,2005_8,5,14,15.0,2005,8
albers,1:18.214,0,0,2005_8,11,15,0.0,2005,8
klien,1:18.249,0,0,2005_8,8,16,9.0,2005,8
karthikeyan,1:18.664,0,0,2005_8,19,17,0.0,2005,8
monteiro,1:19.034,0,0,2005_8,10,18,0.0,2005,8
friesacher,1:19.574,0,0,2005_8,16,19,0.0,2005,8
barrichello,0,0,0,2005_8,3,20,2.0,2005,8
trulli,1:10.625,0,0,2005_9,7,1,4.0,2005,9
raikkonen,1:10.694,0,0,2005_9,8,2,6.0,2005,9
button,1:11.277,0,0,2005_9,9,3,13.0,2005,9
fisichella,1:11.290,0,0,2005_9,10,4,9.0,2005,9
michael_schumacher,1:11.369,0,0,2005_9,1,5,1.0,2005,9
alonso,1:11.380,0,0,2005_9,11,6,16.0,2005,9
barrichello,1:11.431,0,0,2005_9,2,7,2.0,2005,9
sato,1:11.497,0,0,2005_9,12,8,3.0,2005,9
webber,1:11.527,0,0,2005_9,13,9,10.0,2005,9
massa,1:11.555,0,0,2005_9,14,10,18.0,2005,9
montoya,1:11.681,0,0,2005_9,15,11,11.0,2005,9
villeneuve,1:11.691,0,0,2005_9,16,12,0.0,2005,9
zonta,1:11.754,0,0,2005_9,17,13,0.0,2005,9
klien,1:12.132,0,0,2005_9,18,14,17.0,2005,9
heidfeld,1:12.430,0,0,2005_9,19,15,12.0,2005,9
coulthard,1:12.682,0,0,2005_9,20,16,7.0,2005,9
monteiro,1:13.462,0,0,2005_9,3,17,0.0,2005,9
albers,1:13.632,0,0,2005_9,5,18,0.0,2005,9
karthikeyan,1:13.776,0,0,2005_9,4,19,0.0,2005,9
friesacher,1:14.494,0,0,2005_9,6,20,0.0,2005,9
alonso,1:14.412,0,0,2005_10,1,1,2.0,2005,10
trulli,1:14.521,0,0,2005_10,5,2,4.0,2005,10
raikkonen,1:14.559,0,0,2005_10,2,13,7.0,2005,10
michael_schumacher,1:14.572,0,0,2005_10,3,3,1.0,2005,10
sato,1:14.655,0,0,2005_10,11,4,20.0,2005,10
barrichello,1:14.832,0,0,2005_10,9,5,3.0,2005,10
fisichella,1:14.887,0,0,2005_10,6,6,12.0,2005,10
button,1:15.051,0,0,2005_10,4,7,5.0,2005,10
montoya,1:15.406,0,0,2005_10,16,8,8.0,2005,10
massa,1:15.566,0,0,2005_10,19,9,13.0,2005,10
villeneuve,1:15.699,0,0,2005_10,8,10,0.0,2005,10
ralf_schumacher,1:15.771,0,0,2005_10,7,11,0.0,2005,10
webber,1:15.885,0,0,2005_10,12,12,9.0,2005,10
heidfeld,1:16.207,0,0,2005_10,14,14,16.0,2005,10
coulthard,1:16.434,0,0,2005_10,10,15,6.0,2005,10
klien,1:16.547,0,0,2005_10,20,16,11.0,2005,10
karthikeyan,1:17.857,0,0,2005_10,15,17,0.0,2005,10
friesacher,1:17.960,0,0,2005_10,18,18,0.0,2005,10
monteiro,1:18.047,0,0,2005_10,13,19,0.0,2005,10
albers,1:18.335,0,0,2005_10,17,20,0.0,2005,10
alonso,1:19.905,0,0,2005_11,2,1,10.0,2005,11
raikkonen,1:19.932,0,0,2005_11,3,12,2.0,2005,11
button,1:20.207,0,0,2005_11,5,2,4.0,2005,11
montoya,1:20.382,0,0,2005_11,1,3,5.0,2005,11
trulli,1:20.459,0,0,2005_11,9,4,18.0,2005,11
barrichello,1:20.906,0,0,2005_11,7,5,3.0,2005,11
fisichella,1:21.010,0,0,2005_11,4,6,6.0,2005,11
sato,1:21.114,0,0,2005_11,16,7,11.0,2005,11
ralf_schumacher,1:21.191,0,0,2005_11,8,8,0.0,2005,11
michael_schumacher,1:21.275,0,0,2005_11,6,9,1.0,2005,11
villeneuve,1:21.352,0,0,2005_11,14,10,0.0,2005,11
webber,1:21.997,0,0,2005_11,11,11,8.0,2005,11
coulthard,1:22.108,0,0,2005_11,13,13,7.0,2005,11
heidfeld,1:22.117,0,0,2005_11,12,14,15.0,2005,11
klien,1:22.207,0,0,2005_11,15,15,14.0,2005,11
massa,1:22.495,0,0,2005_11,10,16,9.0,2005,11
karthikeyan,1:23.583,0,0,2005_11,20,17,0.0,2005,11
albers,1:24.576,0,0,2005_11,18,18,0.0,2005,11
friesacher,1:25.566,0,0,2005_11,19,19,0.0,2005,11
monteiro,0,0,0,2005_11,17,20,0.0,2005,11
raikkonen,1:14.320,0,0,2005_12,20,1,20.0,2005,12
button,1:14.759,0,0,2005_12,3,2,2.0,2005,12
alonso,1:14.904,0,0,2005_12,1,3,3.0,2005,12
fisichella,1:14.927,0,0,2005_12,4,4,9.0,2005,12
michael_schumacher,1:15.006,0,0,2005_12,5,5,1.0,2005,12
webber,1:15.070,0,0,2005_12,19,6,6.0,2005,12
heidfeld,1:15.403,0,0,2005_12,11,7,18.0,2005,12
sato,1:15.501,0,0,2005_12,12,8,8.0,2005,12
trulli,1:15.532,0,0,2005_12,14,9,11.0,2005,12
klien,1:15.635,0,0,2005_12,9,10,10.0,2005,12
coulthard,1:15.679,0,0,2005_12,7,11,4.0,2005,12
ralf_schumacher,1:15.689,0,0,2005_12,6,12,0.0,2005,12
massa,1:16.009,0,0,2005_12,8,13,13.0,2005,12
villeneuve,1:16.012,0,0,2005_12,15,14,0.0,2005,12
barrichello,1:16.230,0,0,2005_12,10,15,12.0,2005,12
albers,1:17.519,0,0,2005_12,13,16,0.0,2005,12
doornbos,1:18.313,0,0,2005_12,18,17,0.0,2005,12
monteiro,1:18.599,0,0,2005_12,17,18,0.0,2005,12
montoya,0,0,0,2005_12,2,20,5.0,2005,12
karthikeyan,0,0,0,2005_12,16,19,0.0,2005,12
michael_schumacher,1:19.882,0,0,2005_13,2,1,1.0,2005,13
montoya,1:20.779,0,0,2005_13,17,2,4.0,2005,13
trulli,1:20.839,0,0,2005_13,4,3,17.0,2005,13
raikkonen,1:20.891,0,0,2005_13,1,4,20.0,2005,13
ralf_schumacher,1:20.964,0,0,2005_13,3,5,0.0,2005,13
alonso,1:21.141,0,0,2005_13,11,6,3.0,2005,13
barrichello,1:21.158,0,0,2005_13,10,7,2.0,2005,13
button,1:21.302,0,0,2005_13,5,8,5.0,2005,13
fisichella,1:21.333,0,0,2005_13,9,9,8.0,2005,13
sato,1:21.787,0,0,2005_13,8,10,6.0,2005,13
klien,1:21.937,0,0,2005_13,20,11,13.0,2005,13
heidfeld,1:22.086,0,0,2005_13,6,12,12.0,2005,13
coulthard,1:22.279,0,0,2005_13,19,13,9.0,2005,13
massa,1:22.565,0,0,2005_13,14,14,19.0,2005,13
villeneuve,1:22.866,0,0,2005_13,16,15,0.0,2005,13
webber,1:23.495,0,0,2005_13,7,16,10.0,2005,13
albers,1:24.443,0,0,2005_13,15,17,0.0,2005,13
karthikeyan,1:25.057,0,0,2005_13,12,18,0.0,2005,13
doornbos,1:25.484,0,0,2005_13,18,19,0.0,2005,13
monteiro,0,0,0,2005_13,13,20,0.0,2005,13
raikkonen,1:26.797,0,0,2005_14,1,1,0.0,2005,14
fisichella,1:27.039,0,0,2005_14,4,2,0.0,2005,14
alonso,1:27.050,0,0,2005_14,2,3,0.0,2005,14
montoya,1:27.352,0,0,2005_14,3,4,0.0,2005,14
trulli,1:27.501,0,0,2005_14,6,5,0.0,2005,14
heidfeld,1:27.929,0,0,2005_14,18,6,0.0,2005,14
webber,1:27.944,0,0,2005_14,20,7,0.0,2005,14
massa,1:28.419,0,0,2005_14,19,8,0.0,2005,14
ralf_schumacher,1:28.594,0,0,2005_14,12,9,0.0,2005,14
klien,1:28.963,0,0,2005_14,8,10,0.0,2005,14
barrichello,1:29.369,0,0,2005_14,10,11,0.0,2005,14
coulthard,1:29.764,0,0,2005_14,7,12,0.0,2005,14
button,1:30.063,0,0,2005_14,5,13,0.0,2005,14
sato,1:30.175,0,0,2005_14,9,20,0.0,2005,14
monteiro,1:30.710,0,0,2005_14,15,14,0.0,2005,14
albers,1:32.186,0,0,2005_14,16,15,0.0,2005,14
doornbos,0,0,0,2005_14,13,17,0.0,2005,14
villeneuve,0,0,0,2005_14,11,16,0.0,2005,14
karthikeyan,0,0,0,2005_14,14,18,0.0,2005,14
michael_schumacher,0,0,0,2005_14,17,19,0.0,2005,14
raikkonen,1:20.878,0,0,2005_15,4,11,19.0,2005,15
montoya,1:21.054,0,0,2005_15,1,1,5.0,2005,15
alonso,1:21.319,0,0,2005_15,2,2,16.0,2005,15
button,1:21.369,0,0,2005_15,8,3,3.0,2005,15
sato,1:21.477,0,0,2005_15,16,4,4.0,2005,15
trulli,1:21.640,0,0,2005_15,5,5,10.0,2005,15
michael_schumacher,1:21.721,0,0,2005_15,10,6,2.0,2005,15
barrichello,1:21.962,0,0,2005_15,12,7,1.0,2005,15
fisichella,1:22.068,0,0,2005_15,3,8,8.0,2005,15
ralf_schumacher,1:22.266,0,0,2005_15,6,9,0.0,2005,15
coulthard,1:22.304,0,0,2005_15,15,10,6.0,2005,15
villeneuve,1:22.356,0,0,2005_15,11,12,0.0,2005,15
klien,1:22.532,0,0,2005_15,13,13,13.0,2005,15
webber,1:22.560,0,0,2005_15,14,14,9.0,2005,15
massa,1:23.060,0,0,2005_15,9,15,12.0,2005,15
pizzonia,1:23.291,0,0,2005_15,7,16,7.0,2005,15
monteiro,1:24.666,0,0,2005_15,17,17,0.0,2005,15
doornbos,1:24.904,0,0,2005_15,18,18,0.0,2005,15
karthikeyan,1:25.859,0,0,2005_15,20,19,0.0,2005,15
albers,1:26.964,0,0,2005_15,19,20,0.0,2005,15
montoya,1:46.391,0,0,2005_16,14,1,12.0,2005,16
raikkonen,1:46.440,0,0,2005_16,1,2,1.0,2005,16
fisichella,1:46.497,0,0,2005_16,20,13,5.0,2005,16
trulli,1:46.596,0,0,2005_16,16,3,9.0,2005,16
alonso,1:46.760,0,0,2005_16,2,4,16.0,2005,16
ralf_schumacher,1:47.401,0,0,2005_16,7,5,0.0,2005,16
michael_schumacher,1:47.476,0,0,2005_16,18,6,2.0,2005,16
massa,1:47.867,0,0,2005_16,10,7,4.0,2005,16
button,1:47.978,0,0,2005_16,3,8,14.0,2005,16
webber,1:48.071,0,0,2005_16,4,9,17.0,2005,16
sato,1:48.353,0,0,2005_16,19,10,18.0,2005,16
coulthard,1:48.508,0,0,2005_16,17,11,7.0,2005,16
barrichello,1:48.550,0,0,2005_16,5,12,3.0,2005,16
villeneuve,1:48.889,0,0,2005_16,6,14,0.0,2005,16
pizzonia,1:48.898,0,0,2005_16,15,15,13.0,2005,16
klien,1:48.994,0,0,2005_16,9,16,6.0,2005,16
doornbos,1:49.779,0,0,2005_16,13,17,0.0,2005,16
albers,1:49.842,0,0,2005_16,12,18,0.0,2005,16
monteiro,1:51.498,0,0,2005_16,8,19,0.0,2005,16
karthikeyan,1:51.675,0,0,2005_16,11,20,0.0,2005,16
alonso,1:11.988,0,0,2005_17,3,1,4.0,2005,17
montoya,1:12.145,0,0,2005_17,1,2,1.0,2005,17
fisichella,1:12.558,0,0,2005_17,5,3,9.0,2005,17
button,1:12.696,0,0,2005_17,7,4,20.0,2005,17
raikkonen,1:12.781,0,0,2005_17,2,5,2.0,2005,17
klien,1:12.889,0,0,2005_17,9,6,14.0,2005,17
michael_schumacher,1:12.976,0,0,2005_17,4,7,7.0,2005,17
trulli,1:13.041,0,0,2005_17,13,17,12.0,2005,17
massa,1:13.151,0,0,2005_17,11,8,8.0,2005,17
barrichello,1:13.183,0,0,2005_17,6,9,3.0,2005,17
ralf_schumacher,1:13.285,0,0,2005_17,8,10,5.0,2005,17
villeneuve,1:13.372,0,0,2005_17,12,20,10.0,2005,17
monteiro,1:13.387,0,0,2005_17,16,11,0.0,2005,17
webber,1:13.538,0,0,2005_17,17,12,18.0,2005,17
pizzonia,1:13.581,0,0,2005_17,19,13,0.0,2005,17
coulthard,1:13.844,0,0,2005_17,20,14,11.0,2005,17
karthikeyan,1:14.520,0,0,2005_17,15,15,0.0,2005,17
albers,1:14.763,0,0,2005_17,14,16,0.0,2005,17
sato,0,0,0,2005_17,10,19,6.0,2005,17
doornbos,0,0,0,2005_17,18,18,0.0,2005,17
ralf_schumacher,1:46.106,0,0,2005_18,8,1,2.0,2005,18
button,1:46.141,0,0,2005_18,5,2,3.0,2005,18
fisichella,1:46.276,0,0,2005_18,2,3,8.0,2005,18
klien,1:46.464,0,0,2005_18,9,4,12.0,2005,18
sato,1:46.841,0,0,2005_18,20,5,4.0,2005,18
coulthard,1:46.892,0,0,2005_18,6,6,18.0,2005,18
webber,1:47.233,0,0,2005_18,4,7,20.0,2005,18
villeneuve,1:47.440,0,0,2005_18,12,8,10.0,2005,18
barrichello,1:48.248,0,0,2005_18,11,9,19.0,2005,18
massa,1:48.278,0,0,2005_18,10,10,9.0,2005,18
karthikeyan,1:48.718,0,0,2005_18,15,11,0.0,2005,18
pizzonia,1:48.898,0,0,2005_18,17,12,0.0,2005,18
albers,1:50.843,0,0,2005_18,16,13,0.0,2005,18
michael_schumacher,1:52.676,0,0,2005_18,7,14,1.0,2005,18
doornbos,1:52.894,0,0,2005_18,14,15,0.0,2005,18
alonso,1:54.667,0,0,2005_18,3,16,5.0,2005,18
raikkonen,2:02.309,0,0,2005_18,1,17,6.0,2005,18
montoya,0,0,0,2005_18,19,18,7.0,2005,18
trulli,0,0,0,2005_18,18,19,11.0,2005,18
monteiro,0,0,0,2005_18,13,20,0.0,2005,18
alonso,1:34.080,0,0,2005_19,1,1,4.0,2005,19
fisichella,1:34.401,0,0,2005_19,4,2,7.0,2005,19
raikkonen,1:34.488,0,0,2005_19,2,3,3.0,2005,19
button,1:34.801,0,0,2005_19,8,4,2.0,2005,19
montoya,1:35.188,0,0,2005_19,19,5,5.0,2005,19
michael_schumacher,1:35.301,0,0,2005_19,20,6,12.0,2005,19
coulthard,1:35.428,0,0,2005_19,9,7,9.0,2005,19
barrichello,1:35.610,0,0,2005_19,12,8,1.0,2005,19
ralf_schumacher,1:35.723,0,0,2005_19,3,9,18.0,2005,19
webber,1:35.739,0,0,2005_19,7,10,10.0,2005,19
massa,1:35.898,0,0,2005_19,6,11,8.0,2005,19
trulli,1:36.044,0,0,2005_19,15,12,0.0,2005,19
pizzonia,1:36.445,0,0,2005_19,13,13,0.0,2005,19
klien,1:36.472,0,0,2005_19,5,14,20.0,2005,19
karthikeyan,1:36.707,0,0,2005_19,18,15,0.0,2005,19
villeneuve,1:36.788,0,0,2005_19,10,16,11.0,2005,19
sato,1:37.083,0,0,2005_19,17,17,6.0,2005,19
albers,1:39.105,0,0,2005_19,16,18,0.0,2005,19
monteiro,1:39.233,0,0,2005_19,11,19,0.0,2005,19
doornbos,1:39.460,0,0,2005_19,14,20,0.0,2005,19
michael_schumacher,1:33.310,1:32.025,1:31.431,2006_1,2,1,17.0,2006,1
massa,1:33.579,1:32.014,1:31.478,2006_1,9,2,7.0,2006,1
button,1:32.603,1:32.025,1:31.549,2006_1,4,3,14.0,2006,1
alonso,1:32.433,1:31.215,1:31.702,2006_1,1,4,1.0,2006,1
montoya,1:33.233,1:31.487,1:32.164,2006_1,5,5,0.0,2006,1
barrichello,1:33.922,1:32.322,1:32.579,2006_1,15,6,9.0,2006,1
webber,1:33.454,1:32.309,1:33.006,2006_1,6,7,6.0,2006,1
klien,1:34.308,1:32.106,1:33.112,2006_1,8,8,20.0,2006,1
fisichella,1:32.934,1:31.831,1:33.496,2006_1,21,9,18.0,2006,1
heidfeld,1:33.374,1:31.958,1:33.926,2006_1,12,10,16.0,2006,1
villeneuve,1:33.882,1:32.456,0,2006_1,20,11,11.0,2006,1
rosberg,1:32.945,1:32.620,0,2006_1,7,12,0.0,2006,1
coulthard,1:33.678,1:32.850,0,2006_1,10,13,8.0,2006,1
trulli,1:33.987,1:33.066,0,2006_1,16,14,2.0,2006,1
liuzzi,1:34.439,1:33.416,0,2006_1,11,15,0.0,2006,1
speed,1:33.995,1:34.606,0,2006_1,13,16,0.0,2006,1
ralf_schumacher,1:34.702,0,0,2006_1,14,17,4.0,2006,1
albers,1:35.724,0,0,2006_1,22,18,13.0,2006,1
monteiro,1:35.900,0,0,2006_1,17,19,10.0,2006,1
sato,1:37.411,0,0,2006_1,18,20,15.0,2006,1
ide,1:40.270,0,0,2006_1,19,21,0.0,2006,1
raikkonen,0,0,0,2006_1,3,22,3.0,2006,1
fisichella,1:35.488,1:33.623,1:33.840,2006_2,1,1,15.0,2006,2
button,1:35.023,1:33.527,1:33.986,2006_2,3,2,18.0,2006,2
rosberg,1:35.105,1:34.563,1:34.626,2006_2,21,3,0.0,2006,2
michael_schumacher,1:35.810,1:34.574,1:34.668,2006_2,6,14,7.0,2006,2
webber,1:35.252,1:34.279,1:34.672,2006_2,19,4,16.0,2006,2
montoya,1:34.536,1:34.568,1:34.916,2006_2,4,5,4.0,2006,2
raikkonen,1:34.667,1:34.351,1:34.983,2006_2,22,6,9.0,2006,2
alonso,1:35.514,1:33.997,1:35.747,2006_2,2,7,1.0,2006,2
klien,1:35.171,1:34.537,1:38.715,2006_2,18,8,8.0,2006,2
ralf_schumacher,1:35.214,1:34.586,0,2006_2,8,22,5.0,2006,2
coulthard,1:34.839,1:34.614,0,2006_2,20,19,6.0,2006,2
barrichello,1:35.526,1:34.683,0,2006_2,10,20,14.0,2006,2
trulli,1:35.517,1:34.702,0,2006_2,9,9,2.0,2006,2
villeneuve,1:35.391,1:34.752,0,2006_2,7,10,17.0,2006,2
heidfeld,1:35.588,1:34.783,0,2006_2,15,11,3.0,2006,2
massa,1:35.091,0,0,2006_2,5,21,10.0,2006,2
speed,1:36.297,0,0,2006_2,16,12,0.0,2006,2
liuzzi,1:36.581,0,0,2006_2,11,13,0.0,2006,2
albers,1:37.426,0,0,2006_2,12,15,13.0,2006,2
monteiro,1:37.819,0,0,2006_2,13,16,12.0,2006,2
sato,1:39.011,0,0,2006_2,14,17,0.0,2006,2
ide,1:40.720,0,0,2006_2,17,18,0.0,2006,2
button,1:28.081,1:26.337,1:25.229,2006_3,10,1,11.0,2006,3
fisichella,1:27.765,1:26.196,1:25.635,2006_3,5,2,1.0,2006,3
alonso,1:28.569,1:25.729,1:25.778,2006_3,1,3,3.0,2006,3
raikkonen,1:27.193,1:26.161,1:25.822,2006_3,2,4,8.0,2006,3
montoya,1:27.079,1:25.902,1:25.976,2006_3,14,5,6.0,2006,3
