,driverId,race_id,q1_timing,q2_timing,q3_timing,position,qualifying_pos,prev_year_pos,season,round
2854,kubica,2007_12,1:27.997,1:27.253,1:27.722,8,5,12.0,2007,12
2855,heidfeld,2007_12,1:28.099,1:27.253,1:28.037,4,6,14.0,2007,12
2856,kovalainen,2007_12,1:28.127,1:27.039,1:28.491,6,7,0.0,2007,12
2857,rosberg,2007_12,1:28.275,1:27.750,1:28.501,7,8,18.0,2007,12
2858,trulli,2007_12,1:28.318,1:27.801,1:28.740,16,9,9.0,2007,12
2859,fisichella,2007_12,1:28.313,1:27.880,1:29.322,9,10,6.0,2007,12
2860,davidson,2007_12,1:28.304,1:28.002,0,14,11,0.0,2007,12
2861,webber,2007_12,1:28.500,1:28.013,0,22,12,10.0,2007,12
2862,coulthard,2007_12,1:28.395,1:28.100,0,10,13,15.0,2007,12
2863,wurz,2007_12,1:28.360,1:28.390,0,11,14,0.0,2007,12
2864,liuzzi,2007_12,1:28.798,0,0,15,15,20.0,2007,12
2865,ralf_schumacher,2007_12,1:28.809,0,0,12,16,7.0,2007,12
2866,sato,2007_12,1:28.953,0,0,18,17,17.0,2007,12
2867,vettel,2007_12,1:29.408,0,0,19,18,0.0,2007,12
2868,sutil,2007_12,1:29.861,0,0,21,19,0.0,2007,12
2869,yamamoto,2007_12,1:31.479,0,0,20,20,19.0,2007,12
2870,button,2007_12,1:28.373,1:28.220,0,13,21,4.0,2007,12
2871,barrichello,2007_12,1:28.792,1:28.188,0,17,22,8.0,2007,12
2872,alonso,2007_13,1:21.718,1:21.356,1:21.997,1,1,19.0,2007,13
2873,hamilton,2007_13,1:21.956,1:21.746,1:22.034,2,2,0.0,2007,13
2874,massa,2007_13,1:22.309,1:21.993,1:22.549,21,3,9.0,2007,13
2875,heidfeld,2007_13,1:23.107,1:22.466,1:23.174,4,4,8.0,2007,13
2876,raikkonen,2007_13,1:22.673,1:22.369,1:23.183,3,5,2.0,2007,13
2877,kubica,2007_13,1:23.088,1:22.400,1:23.446,5,6,3.0,2007,13
2878,kovalainen,2007_13,1:23.505,1:23.134,1:24.102,7,7,0.0,2007,13
2879,rosberg,2007_13,1:23.333,1:22.748,1:24.382,6,8,22.0,2007,13
2880,trulli,2007_13,1:23.724,1:23.107,1:24.555,11,9,7.0,2007,13
2881,button,2007_13,1:23.639,1:23.021,1:25.165,8,10,5.0,2007,13
2882,webber,2007_13,1:23.575,1:23.166,0,9,11,10.0,2007,13
2883,barrichello,2007_13,1:23.474,1:23.176,0,10,12,6.0,2007,13
2884,wurz,2007_13,1:23.739,1:23.209,0,13,13,0.0,2007,13
2885,davidson,2007_13,1:23.646,1:23.274,0,14,14,0.0,2007,13
2886,fisichella,2007_13,1:23.559,1:23.325,0,12,15,4.0,2007,13
2887,vettel,2007_13,1:23.578,1:23.351,0,18,16,0.0,2007,13
2888,sato,2007_13,1:23.749,0,0,16,17,16.0,2007,13
2889,ralf_schumacher,2007_13,1:23.787,0,0,15,18,15.0,2007,13
2890,liuzzi,2007_13,1:23.886,0,0,17,19,14.0,2007,13
2891,coulthard,2007_13,1:24.019,0,0,22,20,12.0,2007,13
2892,sutil,2007_13,1:24.699,0,0,19,21,0.0,2007,13
2893,yamamoto,2007_13,1:25.084,0,0,20,22,21.0,2007,13
2894,raikkonen,2007_14,1:46.242,1:45.070,1:45.994,1,1,0.0,2007,14
2895,massa,2007_14,1:46.060,1:45.173,1:46.011,2,2,0.0,2007,14
2896,alonso,2007_14,1:46.058,1:45.442,1:46.091,3,3,0.0,2007,14
2897,hamilton,2007_14,1:46.437,1:45.132,1:46.406,4,4,0.0,2007,14
2898,rosberg,2007_14,1:46.950,1:46.469,1:47.334,6,5,0.0,2007,14
2899,heidfeld,2007_14,1:46.923,1:45.994,1:47.409,5,6,0.0,2007,14
2900,webber,2007_14,1:47.084,1:46.426,1:47.524,7,7,0.0,2007,14
2901,trulli,2007_14,1:47.143,1:46.480,1:47.798,11,8,0.0,2007,14
2902,kovalainen,2007_14,1:46.971,1:46.240,1:48.505,8,9,0.0,2007,14
2903,ralf_schumacher,2007_14,1:47.300,1:46.618,0,10,10,0.0,2007,14
2904,coulthard,2007_14,1:47.340,1:46.800,0,20,11,0.0,2007,14
2905,button,2007_14,1:47.474,1:46.955,0,18,12,0.0,2007,14
2906,liuzzi,2007_14,1:47.576,1:47.115,0,12,13,0.0,2007,14
2907,kubica,2007_14,1:46.707,1:45.885,1:46.996,9,14,0.0,2007,14
2908,wurz,2007_14,1:47.522,1:47.394,0,19,15,0.0,2007,14
2909,vettel,2007_14,1:47.581,0,0,21,16,0.0,2007,14
2910,barrichello,2007_14,1:47.954,0,0,13,17,0.0,2007,14
2911,sato,2007_14,1:47.980,0,0,15,18,0.0,2007,14
2912,sutil,2007_14,1:48.044,0,0,14,19,0.0,2007,14
2913,davidson,2007_14,1:48.199,0,0,16,20,0.0,2007,14
2914,yamamoto,2007_14,1:49.557,0,0,17,21,0.0,2007,14
2915,fisichella,2007_14,1:47.143,1:46.603,0,22,22,0.0,2007,14
2916,hamilton,2007_15,1:25.489,1:24.753,1:25.368,1,1,0.0,2007,15
2917,alonso,2007_15,1:25.379,1:24.806,1:25.438,21,2,0.0,2007,15
2918,raikkonen,2007_15,1:25.390,1:24.988,1:25.516,3,3,0.0,2007,15
2919,massa,2007_15,1:25.359,1:25.049,1:25.765,6,4,0.0,2007,15
2920,heidfeld,2007_15,1:25.971,1:25.248,1:26.505,14,5,0.0,2007,15
2921,button,2007_15,1:26.614,1:25.454,1:26.913,11,6,0.0,2007,15
2922,webber,2007_15,1:25.970,1:25.535,1:26.914,20,7,0.0,2007,15
2923,vettel,2007_15,1:26.025,1:25.909,1:26.973,19,8,0.0,2007,15
2924,kubica,2007_15,1:26.300,1:25.530,1:27.225,7,9,0.0,2007,15
2925,fisichella,2007_15,1:26.909,1:26.033,0,5,10,0.0,2007,15
2926,kovalainen,2007_15,1:27.223,1:26.232,0,2,11,0.0,2007,15
2927,coulthard,2007_15,1:26.904,1:26.247,0,4,12,0.0,2007,15
2928,trulli,2007_15,1:26.711,1:26.253,0,13,13,0.0,2007,15
2929,liuzzi,2007_15,1:27.234,1:26.948,0,9,14,0.0,2007,15
2930,ralf_schumacher,2007_15,1:27.191,0,0,16,15,0.0,2007,15
2931,rosberg,2007_15,1:26.579,1:25.816,1:26.728,18,16,0.0,2007,15
2932,barrichello,2007_15,1:27.323,0,0,10,17,0.0,2007,15
2933,wurz,2007_15,1:27.454,0,0,22,18,0.0,2007,15
2934,davidson,2007_15,1:27.564,0,0,17,19,0.0,2007,15
2935,sutil,2007_15,1:28.628,0,0,8,20,0.0,2007,15
2936,sato,2007_15,1:28.762,0,0,15,21,0.0,2007,15
2937,yamamoto,2007_15,1:29.668,0,0,12,22,0.0,2007,15
2938,hamilton,2007_16,1:35.798,1:35.898,1:35.908,19,1,0.0,2007,16
2939,raikkonen,2007_16,1:35.692,1:35.381,1:36.044,1,2,21.0,2007,16
2940,massa,2007_16,1:35.792,1:35.796,1:36.221,3,3,18.0,2007,16
2941,alonso,2007_16,1:35.809,1:35.845,1:36.576,2,4,2.0,2007,16
2942,coulthard,2007_16,1:36.930,1:36.252,1:37.619,8,5,9.0,2007,16
2943,ralf_schumacher,2007_16,1:37.135,1:36.709,1:38.013,20,6,17.0,2007,16
2944,webber,2007_16,1:37.199,1:36.602,1:38.153,10,7,8.0,2007,16
2945,heidfeld,2007_16,1:36.737,1:36.217,1:38.455,7,8,7.0,2007,16
2946,kubica,2007_16,1:36.309,1:36.116,1:38.472,18,9,13.0,2007,16
2947,button,2007_16,1:37.092,1:36.771,1:39.285,5,10,4.0,2007,16
2948,liuzzi,2007_16,1:37.047,1:36.862,0,6,11,10.0,2007,16
2949,trulli,2007_16,1:37.209,1:36.959,0,13,12,19.0,2007,16
2950,kovalainen,2007_16,1:37.225,1:36.991,0,9,13,0.0,2007,16
2951,davidson,2007_16,1:37.203,1:37.247,0,22,14,0.0,2007,16
2952,rosberg,2007_16,1:37.144,1:37.483,0,16,15,11.0,2007,16
2953,barrichello,2007_16,1:37.251,0,0,15,16,6.0,2007,16
2954,vettel,2007_16,1:37.006,1:36.891,0,4,17,0.0,2007,16
2955,fisichella,2007_16,1:37.290,0,0,11,18,3.0,2007,16
2956,wurz,2007_16,1:37.456,0,0,12,19,0.0,2007,16
2957,sato,2007_16,1:38.218,0,0,14,20,22.0,2007,16
2958,sutil,2007_16,1:38.668,0,0,21,21,0.0,2007,16
2959,yamamoto,2007_16,1:39.336,0,0,17,22,16.0,2007,16
2960,massa,2007_17,1:12.303,1:12.374,1:11.931,2,1,1.0,2007,17
2961,hamilton,2007_17,1:13.033,1:12.296,1:12.082,7,2,0.0,2007,17
2962,raikkonen,2007_17,1:13.016,1:12.161,1:12.322,1,3,5.0,2007,17
2963,alonso,2007_17,1:12.895,1:12.637,1:12.356,3,4,2.0,2007,17
2964,webber,2007_17,1:13.081,1:12.683,1:12.928,20,5,21.0,2007,17
2965,heidfeld,2007_17,1:13.472,1:12.888,1:13.081,6,6,17.0,2007,17
2966,kubica,2007_17,1:13.085,1:12.641,1:13.129,5,7,9.0,2007,17
2967,trulli,2007_17,1:13.470,1:12.832,1:13.195,8,8,19.0,2007,17
2968,coulthard,2007_17,1:13.264,1:12.846,1:13.272,9,9,18.0,2007,17
2969,rosberg,2007_17,1:13.707,1:12.752,1:13.477,4,10,22.0,2007,17
2970,barrichello,2007_17,1:13.661,1:12.932,0,16,11,7.0,2007,17
2971,fisichella,2007_17,1:13.482,1:12.968,0,22,12,6.0,2007,17
2972,vettel,2007_17,1:13.853,1:13.058,0,18,13,0.0,2007,17
2973,liuzzi,2007_17,1:13.607,1:13.251,0,13,14,13.0,2007,17
2974,ralf_schumacher,2007_17,1:13.767,1:13.315,0,11,15,20.0,2007,17
2975,button,2007_17,1:14.054,1:13.469,0,19,16,3.0,2007,17
2976,kovalainen,2007_17,1:14.078,0,0,17,17,0.0,2007,17
2977,sato,2007_17,1:14.098,0,0,12,18,10.0,2007,17
2978,nakajima,2007_17,1:14.417,0,0,10,19,0.0,2007,17
2979,davidson,2007_17,1:14.596,0,0,14,20,0.0,2007,17
2980,sutil,2007_17,1:15.217,0,0,15,21,0.0,2007,17
2981,yamamoto,2007_17,1:15.487,0,0,21,22,16.0,2007,17
2982,hamilton,2008_1,1:26.572,1:25.187,1:26.714,1,1,3.0,2008,1
2983,kubica,2008_1,1:26.103,1:25.315,1:26.869,9,2,20.0,2008,1
2984,kovalainen,2008_1,1:25.664,1:25.452,1:27.079,5,3,10.0,2008,1
2985,massa,2008_1,1:25.994,1:25.691,1:27.178,13,4,6.0,2008,1
2986,heidfeld,2008_1,1:25.960,1:25.518,1:27.236,2,5,4.0,2008,1
2987,trulli,2008_1,1:26.427,1:26.101,1:28.527,15,6,9.0,2008,1
2988,rosberg,2008_1,1:26.295,1:26.059,1:28.687,3,7,7.0,2008,1
2989,coulthard,2008_1,1:26.381,1:26.063,1:29.041,14,8,19.0,2008,1
2990,glock,2008_1,1:26.919,1:26.164,1:29.593,10,18,0.0,2008,1
2991,vettel,2008_1,1:26.702,1:25.842,0,20,9,0.0,2008,1
2992,barrichello,2008_1,1:26.369,1:26.173,0,22,10,11.0,2008,1
2993,alonso,2008_1,1:26.907,1:26.188,0,4,11,2.0,2008,1
2994,button,2008_1,1:26.712,1:26.259,0,18,12,15.0,2008,1
2995,nakajima,2008_1,1:26.891,1:26.413,0,6,13,0.0,2008,1
2996,webber,2008_1,1:26.914,0,0,17,14,13.0,2008,1
2997,raikkonen,2008_1,1:26.140,0,0,8,15,1.0,2008,1
2998,fisichella,2008_1,1:27.207,0,0,21,16,5.0,2008,1
2999,bourdais,2008_1,1:27.446,0,0,7,17,0.0,2008,1
3000,sutil,2008_1,1:27.859,0,0,16,22,17.0,2008,1
3001,sato,2008_1,1:28.208,0,0,11,19,12.0,2008,1
3002,piquet_jr,2008_1,1:28.330,0,0,12,20,0.0,2008,1
3003,davidson,2008_1,1:29.059,0,0,19,21,16.0,2008,1
3004,massa,2008_2,1:35.347,1:34.412,1:35.748,19,1,5.0,2008,2
3005,raikkonen,2008_2,1:35.645,1:34.188,1:36.230,1,2,3.0,2008,2
3006,kovalainen,2008_2,1:35.227,1:34.759,1:36.613,3,8,8.0,2008,2
3007,hamilton,2008_2,1:35.392,1:34.627,1:36.709,5,9,2.0,2008,2
3008,trulli,2008_2,1:35.205,1:34.960,1:36.711,4,3,7.0,2008,2
3009,kubica,2008_2,1:35.794,1:34.811,1:36.727,2,4,18.0,2008,2
3010,heidfeld,2008_2,1:35.729,1:34.648,1:36.753,6,5,4.0,2008,2
3011,webber,2008_2,1:35.440,1:34.967,1:37.009,7,6,10.0,2008,2
3012,alonso,2008_2,1:35.983,1:35.140,1:38.450,8,7,1.0,2008,2
3013,glock,2008_2,1:35.891,1:35.000,1:39.656,21,10,0.0,2008,2
3014,button,2008_2,1:35.847,1:35.208,0,10,11,12.0,2008,2
3015,coulthard,2008_2,1:36.058,1:35.408,0,9,12,20.0,2008,2
3016,piquet_jr,2008_2,1:36.074,1:35.562,0,11,13,0.0,2008,2
3017,barrichello,2008_2,1:36.198,1:35.622,0,13,14,11.0,2008,2
3018,vettel,2008_2,1:36.111,1:35.648,0,18,15,0.0,2008,2
3019,rosberg,2008_2,1:35.843,1:35.670,0,14,16,19.0,2008,2
3020,fisichella,2008_2,1:36.240,0,0,12,17,6.0,2008,2
3021,nakajima,2008_2,1:36.388,0,0,17,22,0.0,2008,2
3022,bourdais,2008_2,1:36.677,0,0,22,18,0.0,2008,2
3023,sato,2008_2,1:37.087,0,0,16,19,13.0,2008,2
3024,sutil,2008_2,1:37.101,0,0,20,20,22.0,2008,2
3025,davidson,2008_2,1:37.481,0,0,15,21,16.0,2008,2
3026,kubica,2008_3,1:32.893,1:31.745,1:33.096,3,1,6.0,2008,3
3027,massa,2008_3,1:31.937,1:31.188,1:33.123,1,2,1.0,2008,3
3028,hamilton,2008_3,1:32.750,1:31.922,1:33.292,13,3,2.0,2008,3
3029,raikkonen,2008_3,1:32.652,1:31.933,1:33.418,2,4,3.0,2008,3
3030,kovalainen,2008_3,1:33.057,1:31.718,1:33.488,5,5,9.0,2008,3
3031,heidfeld,2008_3,1:33.137,1:31.909,1:33.737,4,6,4.0,2008,3
3032,trulli,2008_3,1:32.493,1:32.159,1:33.994,6,7,7.0,2008,3
3033,rosberg,2008_3,1:32.903,1:32.185,1:34.015,8,8,10.0,2008,3
3034,button,2008_3,1:32.793,1:32.362,1:35.057,21,9,21.0,2008,3
3035,alonso,2008_3,1:32.947,1:32.345,1:35.115,10,10,5.0,2008,3
3036,webber,2008_3,1:33.194,1:32.371,0,7,11,17.0,2008,3
3037,barrichello,2008_3,1:32.944,1:32.508,0,11,12,13.0,2008,3
3038,glock,2008_3,1:32.800,1:32.528,0,9,13,0.0,2008,3
3039,piquet_jr,2008_3,1:32.975,1:32.790,0,20,14,0.0,2008,3
3040,bourdais,2008_3,1:33.415,1:32.915,0,15,15,0.0,2008,3
3041,nakajima,2008_3,1:33.386,1:32.943,0,14,16,0.0,2008,3
3042,coulthard,2008_3,1:33.433,0,0,18,17,18.0,2008,3
3043,fisichella,2008_3,1:33.501,0,0,12,18,8.0,2008,3
3044,vettel,2008_3,1:33.562,0,0,22,19,0.0,2008,3
3045,sutil,2008_3,1:33.845,0,0,19,20,15.0,2008,3
3046,davidson,2008_3,1:34.140,0,0,16,21,16.0,2008,3
3047,sato,2008_3,1:35.725,0,0,17,22,19.0,2008,3
3048,raikkonen,2008_4,1:20.701,1:20.784,1:21.813,1,1,19.0,2008,4
3049,alonso,2008_4,1:21.347,1:20.804,1:21.904,15,2,3.0,2008,4
3050,massa,2008_4,1:21.528,1:20.584,1:22.058,2,3,1.0,2008,4
3051,kubica,2008_4,1:21.423,1:20.597,1:22.065,4,4,4.0,2008,4
3052,hamilton,2008_4,1:21.366,1:20.825,1:22.096,3,5,2.0,2008,4
3053,kovalainen,2008_4,1:21.430,1:20.817,1:22.231,17,6,7.0,2008,4
3054,webber,2008_4,1:21.494,1:20.984,1:22.429,5,7,21.0,2008,4
3055,trulli,2008_4,1:21.158,1:20.907,1:22.529,8,8,20.0,2008,4
3056,heidfeld,2008_4,1:21.466,1:20.815,1:22.542,9,9,15.0,2008,4
3057,piquet_jr,2008_4,1:21.409,1:20.894,1:22.699,20,10,0.0,2008,4
3058,barrichello,2008_4,1:21.548,1:21.049,0,16,11,10.0,2008,4
3059,nakajima,2008_4,1:21.690,1:21.117,0,7,12,0.0,2008,4
3060,button,2008_4,1:21.757,1:21.211,0,6,13,12.0,2008,4
3061,glock,2008_4,1:21.427,1:21.230,0,11,14,0.0,2008,4
3062,rosberg,2008_4,1:21.472,1:21.349,0,14,15,6.0,2008,4
3063,bourdais,2008_4,1:21.540,1:21.724,0,19,16,0.0,2008,4
3064,coulthard,2008_4,1:21.810,0,0,12,17,5.0,2008,4
3065,vettel,2008_4,1:22.108,0,0,22,18,0.0,2008,4
3066,fisichella,2008_4,1:22.516,0,0,10,19,9.0,2008,4
3067,sutil,2008_4,1:23.224,0,0,21,20,13.0,2008,4
3068,davidson,2008_4,1:23.318,0,0,18,21,11.0,2008,4
3069,sato,2008_4,1:23.496,0,0,13,22,8.0,2008,4
3070,massa,2008_5,1:25.994,1:26.192,1:27.617,1,1,1.0,2008,5
3071,kovalainen,2008_5,1:26.736,1:26.290,1:27.808,12,2,6.0,2008,5
3072,hamilton,2008_5,1:26.192,1:26.477,1:27.923,2,3,5.0,2008,5
3073,raikkonen,2008_5,1:26.457,1:26.050,1:27.936,3,4,2.0,2008,5
3074,kubica,2008_5,1:26.761,1:26.129,1:28.390,4,5,8.0,2008,5
3075,webber,2008_5,1:26.773,1:26.466,1:28.417,7,6,22.0,2008,5
3076,alonso,2008_5,1:26.836,1:26.522,1:28.422,6,7,3.0,2008,5
3077,trulli,2008_5,1:26.695,1:26.822,1:28.836,10,8,16.0,2008,5
3078,heidfeld,2008_5,1:27.107,1:27.607,1:28.882,5,9,4.0,2008,5
3079,coulthard,2008_5,1:26.939,1:26.520,1:29.959,9,10,10.0,2008,5
3080,rosberg,2008_5,1:27.367,1:27.012,0,8,11,7.0,2008,5
3081,barrichello,2008_5,1:27.355,1:27.219,0,14,12,17.0,2008,5
3082,button,2008_5,1:27.428,1:27.298,0,11,13,13.0,2008,5
3083,vettel,2008_5,1:27.442,1:27.412,0,17,14,19.0,2008,5
3084,glock,2008_5,1:26.614,1:27.806,0,13,15,0.0,2008,5
3085,nakajima,2008_5,1:27.547,0,0,19,16,0.0,2008,5
3086,piquet_jr,2008_5,1:27.568,0,0,15,17,0.0,2008,5
3087,bourdais,2008_5,1:27.621,0,0,18,18,0.0,2008,5
3088,fisichella,2008_5,1:27.807,0,0,20,20,9.0,2008,5
3089,sutil,2008_5,1:28.325,0,0,16,19,21.0,2008,5
3090,massa,2008_6,1:15.190,1:15.110,1:15.787,3,1,3.0,2008,6
3091,raikkonen,2008_6,1:15.717,1:15.404,1:15.815,9,2,8.0,2008,6
3092,hamilton,2008_6,1:15.582,1:15.322,1:15.839,1,3,2.0,2008,6
3093,kovalainen,2008_6,1:15.295,1:15.389,1:16.165,8,4,13.0,2008,6
3094,kubica,2008_6,1:15.977,1:15.483,1:16.171,2,5,5.0,2008,6
3095,rosberg,2008_6,1:15.935,1:15.287,1:16.548,16,6,12.0,2008,6
3096,alonso,2008_6,1:16.646,1:15.827,1:16.852,10,7,1.0,2008,6
3097,trulli,2008_6,1:16.306,1:15.598,1:17.203,13,8,15.0,2008,6
3098,webber,2008_6,1:16.074,1:15.745,1:17.343,4,9,21.0,2008,6
3099,coulthard,2008_6,1:16.086,1:15.839,0,19,15,14.0,2008,6
3100,glock,2008_6,1:16.285,1:15.907,0,12,10,0.0,2008,6
3101,button,2008_6,1:16.259,1:16.101,0,11,11,11.0,2008,6
3102,heidfeld,2008_6,1:16.650,1:16.455,0,14,12,6.0,2008,6
3103,nakajima,2008_6,1:16.756,1:16.479,0,7,13,0.0,2008,6
3104,barrichello,2008_6,1:16.208,1:16.537,0,6,14,10.0,2008,6
3105,bourdais,2008_6,1:16.806,0,0,20,16,0.0,2008,6
3106,piquet_jr,2008_6,1:16.933,0,0,17,17,0.0,2008,6
3107,vettel,2008_6,1:16.955,0,0,5,19,0.0,2008,6
3108,sutil,2008_6,1:17.225,0,0,15,18,20.0,2008,6
3109,fisichella,2008_6,1:17.823,0,0,18,20,4.0,2008,6
3110,hamilton,2008_7,1:16.909,1:17.034,1:17.886,19,1,1.0,2008,7
3111,kubica,2008_7,1:17.471,1:17.679,1:18.498,1,2,17.0,2008,7
3112,raikkonen,2008_7,1:17.301,1:17.364,1:18.735,18,3,5.0,2008,7
3113,alonso,2008_7,1:17.415,1:17.488,1:18.746,16,4,7.0,2008,7
3114,rosberg,2008_7,1:17.991,1:17.891,1:18.844,10,5,10.0,2008,7
3115,massa,2008_7,1:17.231,1:17.353,1:19.048,5,6,21.0,2008,7
3116,kovalainen,2008_7,1:17.287,1:17.684,1:19.089,9,7,4.0,2008,7
3117,heidfeld,2008_7,1:18.082,1:17.781,1:19.633,2,8,2.0,2008,7
3118,barrichello,2008_7,1:18.256,1:18.020,1:20.848,7,9,12.0,2008,7
3119,webber,2008_7,1:17.582,1:17.523,0,12,10,9.0,2008,7
3120,glock,2008_7,1:18.321,1:18.031,0,4,11,0.0,2008,7
3121,nakajima,2008_7,1:17.638,1:18.062,0,15,12,0.0,2008,7
3122,coulthard,2008_7,1:18.168,1:18.238,0,3,13,16.0,2008,7
3123,trulli,2008_7,1:18.039,1:18.327,0,6,14,13.0,2008,7
3124,piquet_jr,2008_7,1:18.505,1:18.393,0,17,15,0.0,2008,7
3125,bourdais,2008_7,1:18.916,0,0,13,18,0.0,2008,7
3126,sutil,2008_7,1:19.108,0,0,20,16,18.0,2008,7
3127,fisichella,2008_7,1:19.165,0,0,14,17,22.0,2008,7
3128,button,2008_7,1:23.565,0,0,11,20,20.0,2008,7
3129,vettel,2008_7,0,0,0,8,19,0.0,2008,7
3130,raikkonen,2008_8,1:15.133,1:15.161,1:16.449,2,1,1.0,2008,8
3131,massa,2008_8,1:15.024,1:15.041,1:16.490,1,2,2.0,2008,8
3132,hamilton,2008_8,1:15.634,1:15.293,1:16.693,10,13,3.0,2008,8
3133,alonso,2008_8,1:15.754,1:15.483,1:16.840,8,3,7.0,2008,8
3134,trulli,2008_8,1:15.521,1:15.362,1:16.920,3,4,21.0,2008,8
3135,kovalainen,2008_8,1:15.965,1:15.639,1:16.944,4,10,15.0,2008,8
3136,kubica,2008_8,1:15.687,1:15.723,1:17.037,5,5,4.0,2008,8
3137,webber,2008_8,1:16.020,1:15.488,1:17.233,6,6,12.0,2008,8
3138,coulthard,2008_8,1:15.802,1:15.654,1:17.426,9,7,13.0,2008,8
3139,glock,2008_8,1:15.727,1:15.558,1:17.596,11,8,0.0,2008,8
3140,piquet_jr,2008_8,1:15.848,1:15.770,0,7,9,0.0,2008,8
3141,heidfeld,2008_8,1:16.006,1:15.786,0,13,11,5.0,2008,8
3142,vettel,2008_8,1:15.918,1:15.816,0,12,12,0.0,2008,8
3143,bourdais,2008_8,1:16.072,1:16.045,0,17,14,0.0,2008,8
3144,rosberg,2008_8,1:16.085,1:16.235,0,16,19,9.0,2008,8
3145,nakajima,2008_8,1:16.243,0,0,15,15,0.0,2008,8
3146,button,2008_8,1:16.306,0,0,20,16,8.0,2008,8
3147,barrichello,2008_8,1:16.330,0,0,14,20,11.0,2008,8
3148,fisichella,2008_8,1:16.971,0,0,18,17,6.0,2008,8
3149,sutil,2008_8,1:17.053,0,0,19,18,17.0,2008,8
3150,kovalainen,2008_9,1:19.957,1:19.597,1:21.049,5,1,7.0,2008,9
3151,webber,2008_9,1:20.982,1:19.710,1:21.554,10,2,22.0,2008,9
3152,raikkonen,2008_9,1:20.370,1:19.971,1:21.706,4,3,1.0,2008,9
3153,hamilton,2008_9,1:20.288,1:19.537,1:21.835,1,4,3.0,2008,9
3154,heidfeld,2008_9,1:21.022,1:19.802,1:21.873,2,5,6.0,2008,9
3155,alonso,2008_9,1:20.998,1:19.992,1:22.029,6,6,2.0,2008,9
3156,piquet_jr,2008_9,1:20.818,1:20.115,1:22.491,16,7,0.0,2008,9
3157,vettel,2008_9,1:20.318,1:20.109,1:23.251,19,8,0.0,2008,9
3158,massa,2008_9,1:20.676,1:20.086,1:23.305,13,9,5.0,2008,9
3159,kubica,2008_9,1:20.444,1:19.788,0,14,10,4.0,2008,9
3160,coulthard,2008_9,1:21.224,1:20.174,0,20,11,11.0,2008,9
3161,glock,2008_9,1:20.893,1:20.274,0,12,12,0.0,2008,9
3162,bourdais,2008_9,1:20.584,1:20.531,0,11,13,0.0,2008,9
3163,trulli,2008_9,1:21.145,1:20.601,0,7,14,17.0,2008,9
3164,nakajima,2008_9,1:21.407,1:21.112,0,8,15,0.0,2008,9
3165,barrichello,2008_9,1:21.512,0,0,3,16,9.0,2008,9
3166,button,2008_9,1:21.631,0,0,15,17,10.0,2008,9
3167,rosberg,2008_9,1:21.668,0,0,9,20,12.0,2008,9
3168,sutil,2008_9,1:21.786,0,0,18,18,21.0,2008,9
3169,fisichella,2008_9,1:21.885,0,0,17,19,8.0,2008,9
3170,hamilton,2008_10,1:15.218,1:14.603,1:15.666,1,1,0.0,2008,10
3171,massa,2008_10,1:14.921,1:14.747,1:15.859,3,2,0.0,2008,10
3172,kovalainen,2008_10,1:15.476,1:14.855,1:16.143,5,3,0.0,2008,10
3173,trulli,2008_10,1:15.560,1:15.122,1:16.191,9,4,0.0,2008,10
3174,alonso,2008_10,1:15.917,1:14.943,1:16.385,11,5,0.0,2008,10
3175,raikkonen,2008_10,1:15.201,1:14.949,1:16.389,6,6,0.0,2008,10
3176,kubica,2008_10,1:15.985,1:15.109,1:16.521,7,7,0.0,2008,10
3177,webber,2008_10,1:15.900,1:15.481,1:17.014,19,8,0.0,2008,10
3178,vettel,2008_10,1:15.532,1:15.420,1:17.244,8,9,0.0,2008,10
3179,coulthard,2008_10,1:15.975,1:15.338,1:17.503,13,10,0.0,2008,10
3180,glock,2008_10,1:15.560,1:15.508,0,20,11,0.0,2008,10
3181,heidfeld,2008_10,1:15.596,1:15.581,0,4,12,0.0,2008,10
3182,rosberg,2008_10,1:15.863,1:15.633,0,10,13,0.0,2008,10
3183,button,2008_10,1:15.993,1:15.701,0,17,14,0.0,2008,10
3184,bourdais,2008_10,1:15.927,1:15.858,0,12,15,0.0,2008,10
3185,nakajima,2008_10,1:16.083,0,0,14,16,0.0,2008,10
3186,piquet_jr,2008_10,1:16.189,0,0,2,17,0.0,2008,10
3187,barrichello,2008_10,1:16.246,0,0,18,18,0.0,2008,10
3188,sutil,2008_10,1:16.657,0,0,15,19,0.0,2008,10
3189,fisichella,2008_10,1:16.963,0,0,16,20,0.0,2008,10
3190,hamilton,2008_11,1:19.376,1:19.473,1:20.899,5,1,1.0,2008,11
3191,kovalainen,2008_11,1:19.945,1:19.480,1:21.140,1,2,8.0,2008,11
3192,massa,2008_11,1:19.578,1:19.068,1:21.191,17,3,13.0,2008,11
3193,kubica,2008_11,1:20.053,1:19.776,1:21.281,8,4,5.0,2008,11
3194,glock,2008_11,1:19.980,1:19.246,1:21.326,2,5,0.0,2008,11
3195,raikkonen,2008_11,1:20.006,1:19.546,1:21.516,3,6,2.0,2008,11
3196,alonso,2008_11,1:20.229,1:19.816,1:21.698,4,7,4.0,2008,11
3197,webber,2008_11,1:20.073,1:20.046,1:21.732,9,8,9.0,2008,11
3198,trulli,2008_11,1:19.942,1:19.486,1:21.767,7,9,10.0,2008,11
